13	8	1979	6.392	17.669	15.806	7.284	0.935	4.588
14	8	1979	3.787	16.781	13.41	9.374	0.79	8.512
15	8	1979	1.069	17.939	10.478	17.719	0.755	3.717
16	8	1979	7.883	17.321	9.507	14.3	0.859	4.966
17	8	1979	3.074	16.255	12.93	10.647	0.804	5.347
18	8	1979	0.076	18.509	11.243	14.446	0.771	4.54
19	8	1979	0.024	16.7	10.682	9.593	0.828	2.485
20	8	1979	0.865	17.87	12.468	6.589	0.866	2.969
21	8	1979	0.666	16.403	11.72	12.337	0.769	4.152
22	8	1979	0.946	16.347	10.357	11.493	0.746	3.616
23	8	1979	4.74	14.095	10.522	13.957	0.828	4.814
24	8	1979	0.558	17.801	10.563	13.099	0.723	4.346
25	8	1979	13.979	13.746	10.901	1.684	0.934	3.696
26	8	1979	0.103	18.473	8.426	18.003	0.789	2.955
27	8	1979	0	18.605	7.841	19.305	0.73	2.387
28	8	1979	0	19.9	4.48	22.08	0.754	1.036
29	8	1979	0	19.748	5.943	20.219	0.749	3.073
30	8	1979	0	22.703	11.905	20.994	0.787	2.246
31	8	1979	0.525	17.357	11.109	4.375	0.891	1.776
1	9	1979	0.05	20.155	12.662	19.281	0.812	3.096
2	9	1979	2.292	19.503	12.352	19.835	0.776	5.054
3	9	1979	1.82	15.853	13.142	3.699	0.831	5.022
4	9	1979	0.209	19.716	12.653	13.482	0.796	1.849
5	9	1979	0.101	19.756	12.959	19.165	0.805	3.72
6	9	1979	0.124	19.601	11.891	8.815	0.84	2.662
7	9	1979	0.134	18.701	11.254	13.399	0.818	2.415
8	9	1979	0.196	18.225	11.417	8.075	0.822	3.157
9	9	1979	1.078	16.972	14.167	3.594	0.882	2.304
10	9	1979	0.637	22.886	12.075	16.054	0.802	2.46
11	9	1979	0	19.605	9.695	18.325	0.79	2.497
12	9	1979	0	17.992	6.729	18.018	0.822	2.859
13	9	1979	0.225	17.871	9.664	16.353	0.729	2.968
14	9	1979	0	15.885	7.009	14.987	0.738	3.196
15	9	1979	0	17.753	5.922	16.734	0.747	1.609
16	9	1979	0	17.203	4.776	17.38	0.761	2.991
17	9	1979	0.051	18.857	9.871	15.515	0.794	3.817
18	9	1979	6.842	18.282	14.693	3.134	0.874	5.95
19	9	1979	13.446	17.034	15.831	2.268	0.946	5.286
20	9	1979	0.306	16.179	10.047	13.606	0.669	5.033
21	9	1979	0.848	14.202	7.472	11.234	0.681	4.035
22	9	1979	0	13.45	2.95	16.62	0.684	4.137
23	9	1979	1.035	14.149	2.572	2.798	0.861	2.761
24	9	1979	0.369	14.545	5.827	10.211	0.781	2.25
25	9	1979	0.482	17.84	8.181	5.059	0.843	4.006
26	9	1979	1.475	16.455	15.143	1.723	0.904	6.152
27	9	1979	0.282	16.852	9.899	15.067	0.698	3.086
28	9	1979	0	16.68	8.172	14.747	0.663	3.524
29	9	1979	0	16.097	9.51	12.387	0.739	4.58
30	9	1979	0.065	16.087	12.471	6.932	0.82	4.256
1	10	1979	0.007	16.56	6.405	10.971	0.828	1.849
2	10	1979	0.924	18.545	5.221	10.271	0.833	2.924
3	10	1979	0.762	18.505	13.945	10.676	0.914	3.123
4	10	1979	0.106	15.718	9.053	8.772	0.758	4.252
5	10	1979	0	14.942	5.944	13.595	0.763	2.478
6	10	1979	13.465	15.947	10.215	3.124	0.784	6.148
7	10	1979	3.562	17.949	12.872	11.633	0.869	4.642
8	10	1979	2.087	18.053	13.753	5.376	0.872	5.838
9	10	1979	8.992	18.941	15.011	11.679	0.835	4.128
10	10	1979	9.925	16.995	12.966	8.301	0.898	2.456
11	10	1979	0.22	16.962	11.524	11.814	0.847	4.052
12	10	1979	5.507	16.382	12.893	9.508	0.834	5.947
13	10	1979	6.846	15.014	9.287	7.088	0.921	2.618
14	10	1979	0.398	16.297	7.615	11.071	0.839	2.479
15	10	1979	5.349	16.665	9.091	7.345	0.889	2.316
16	10	1979	0.024	16.086	8.331	10.229	0.854	2.321
17	10	1979	2.444	14.009	8.802	2.89	0.88	3.238
18	10	1979	0.45	15.936	9.513	11.106	0.779	3.153
19	10	1979	0	16.883	11.86	10.284	0.825	4.309
20	10	1979	0.003	15.227	8.893	9.989	0.771	3.676
21	10	1979	0	14.328	7.316	7.357	0.771	5.635
22	10	1979	0.512	12.555	10.047	1.926	0.781	7.688
23	10	1979	14.9	12.034	8.694	0.807	0.891	5.091
24	10	1979	6.115	13.539	8.838	7.972	0.851	4.796
25	10	1979	13.578	13.812	8.388	5.822	0.837	4.202
26	10	1979	0.92	13.329	6.567	6.976	0.876	2.234
27	10	1979	3.969	10.944	8.046	2.198	0.939	3.271
28	10	1979	2.369	12.008	8.724	2.013	0.907	1.803
29	10	1979	0.158	12.051	6.985	6.495	0.812	3.319
30	10	1979	3.636	13.659	5.987	1.307	0.928	4.607
31	10	1979	3.581	14.1	9.883	2.45	0.866	4.844
1	11	1979	0.149	13.283	8.023	7.485	0.749	4.41
2	11	1979	0.035	12.916	4.495	6.182	0.832	2.54
3	11	1979	7.97	14.929	10.917	0.637	0.927	6.453
4	11	1979	9.592	14.191	9.338	0.988	0.892	6.95
5	11	1979	2.317	12.486	8.032	6.943	0.762	7.127
6	11	1979	2.575	12.716	11.419	0.906	0.818	9.053
7	11	1979	7.254	13.484	10.044	0.844	0.845	6.701
8	11	1979	4.793	9.725	4.589	1.938	0.826	2.956
9	11	1979	0.637	9.026	3.567	4.127	0.771	4.871
10	11	1979	0.549	9.57	3.346	6.571	0.786	3.759
11	11	1979	2.178	11.702	3.989	4.05	0.837	6.125
12	11	1979	0.592	10.561	0.836	1.804	0.806	4.232
13	11	1979	1.08	7.381	-0.635	3.261	0.832	3.988
14	11	1979	4.825	7.738	4.071	6.278	0.821	5.468
15	11	1979	0.755	6.993	3.189	3.187	0.794	5.829
16	11	1979	0.424	5.826	3.138	1.584	0.89	5.201
17	11	1979	2.839	10.215	0.368	1.378	0.898	4.462
18	11	1979	1.275	9.783	7.097	5.836	0.769	6.016
19	11	1979	0.152	9.593	7.15	3.059	0.785	2.646
20	11	1979	0.003	8.043	2.505	5.863	0.837	2.855
21	11	1979	0	8.21	-1.209	5.896	0.884	1.535
22	11	1979	0	10.431	2.071	2.127	0.928	1.875
23	11	1979	1.445	10.268	5.219	0.83	0.886	4.518
24	11	1979	0.041	8.815	1.548	4.512	0.856	2.442
25	11	1979	0.922	11.523	7.235	0.882	0.798	6.741
26	11	1979	6.537	14.014	11.582	0.334	0.884	8.633
27	11	1979	1.679	12.975	10.713	0.8	0.888	5.191
28	11	1979	0.165	12.554	9.663	4.267	0.867	4.723
29	11	1979	0	12.753	8.587	4.792	0.827	3.976
30	11	1979	0.742	14.593	9.837	3.119	0.866	6.321
1	12	1979	0.827	12.856	10.751	1.162	0.83	5.934
2	12	1979	0.887	13.677	11.5	1.35	0.856	7.691
3	12	1979	0.426	13.569	8.319	4.162	0.888	4.952
4	12	1979	0.599	12.177	8.206	0.687	0.928	6.947
5	12	1979	5.45	14.162	11.658	0.772	0.908	8.322
6	12	1979	0.791	13.448	10.436	1.652	0.941	4.929
7	12	1979	2.532	12.784	10.357	0.772	0.926	6.888
8	12	1979	1.321	11.164	8.678	1.151	0.912	4.544
